0.32483363151550293,31.8,22.9
0.6248269081115723,3.4,22.9
0.924835205078125,0.0,22.9
1.2248156070709229,3.3,22.9
1.5248148441314697,1.7,22.9
1.8247840404510498,0.0,22.9
2.1248042583465576,1.6,22.9
2.424797296524048,0.0,22.9
2.7247965335845947,1.7,22.9
3.0247812271118164,0.0,22.9
3.3249027729034424,3.3,22.9
3.6249003410339355,1.7,22.9
3.9249536991119385,1.7,22.9
4.224869966506958,1.6,22.9
4.524785995483398,1.7,22.9
4.824986696243286,3.3,22.9
5.1247735023498535,0.0,22.9
5.424833297729492,1.7,22.9
5.724806547164917,0.0,22.9
6.024814128875732,1.7,22.9
6.324771165847778,0.0,22.9
6.624779224395752,1.7,22.9
6.924802541732788,0.0,22.9
7.22480034828186,1.6,22.9
7.524817943572998,0.0,22.9
7.824866056442261,1.7,22.9
8.124801874160767,0.0,22.9
8.424753665924072,3.3,22.9
8.724811315536499,1.7,22.9
9.024855613708496,0.0,22.9
9.324779987335205,0.0,22.9
9.624797105789185,1.7,22.9
9.92481780052185,0.0,22.9
10.224815368652344,1.7,22.9
10.524767398834229,3.3,22.9
10.824770450592041,0.0,22.9
11.124805688858032,0.0,22.9
11.424792051315308,3.3,22.9
11.724790334701538,1.7,22.9
12.02479362487793,0.0,22.9
12.32493782043457,1.7,22.9
12.6249258518219,0.0,22.9
12.9249267578125,1.7,22.9
13.224895477294922,1.7,22.9
13.524866819381714,1.7,22.9
13.824832916259766,1.7,22.9
14.124791622161865,0.0,22.9
14.424903154373169,1.7,22.9
14.724909782409668,3.3,22.9
15.024932861328125,0.0,22.9
15.324976682662964,1.7,22.9
15.624841213226318,0.0,22.9
15.924774408340454,1.7,22.9
16.224793910980225,0.0,22.9
16.524794101715088,3.3,22.9
16.82480239868164,0.0,22.9
17.12477993965149,1.6,22.9
17.4247989654541,0.0,22.9
17.724817037582397,1.7,22.9
18.024999856948853,0.0,22.9
18.32481074333191,4.8,22.9
18.624793767929077,0.0,22.9
18.924797773361206,1.7,22.9
19.22480821609497,0.0,22.9
19.524794101715088,1.7,22.9
19.824941158294678,0.0,22.9
20.12480902671814,1.7,22.9
20.424741983413696,37.9,23.3
20.724836826324463,51.7,23.8
21.024802446365356,52.5,23.8
21.32470679283142,84.7,23.9
21.62480878829956,100.0,23.7
21.924790859222412,91.7,23.9
22.22478461265564,85.2,23.6
22.52476477622986,57.1,23.3
22.824881076812744,51.7,23.9
23.124802589416504,51.7,24.4
23.42474913597107,53.3,24.9
23.724880695343018,58.3,25.0
24.025099277496338,53.3,25.0
24.324817419052124,52.5,24.8
24.624903678894043,50.8,25.0
24.92479705810547,52.5,25.2
25.224840879440308,50.8,25.2
25.524794340133667,51.7,25.3
25.824795484542847,51.7,25.4
26.124829053878784,50.0,25.4
26.424792051315308,56.1,25.5
26.72474980354309,54.1,25.5
27.024709939956665,52.5,25.2
27.32476544380188,78.0,25.4
27.624779224395752,55.7,25.4
27.924744844436646,52.5,25.4
28.224812269210815,49.2,25.4
28.524763107299805,50.0,25.4
28.824795484542847,50.8,25.4
29.12482261657715,19.7,25.4
29.424777269363403,43.1,25.4
29.724738359451294,36.7,25.4
30.024795055389404,29.3,25.4
30.324734687805176,31.1,25.4
30.624745845794678,24.6,25.4
30.92481231689453,47.5,25.5
31.224814653396606,33.9,25.5
31.52483344078064,50.8,25.5
31.824809312820435,50.0,25.7
32.12485146522522,35.6,25.9
32.42474699020386,40.7,25.9
32.72484493255615,30.0,25.9
33.02484631538391,23.7,25.9
33.32485103607178,42.4,25.9
33.62481164932251,52.5,25.9
33.924896478652954,50.8,25.9
34.22484040260315,15.3,24.4
34.52495551109314,1.6,24.4
34.82480001449585,0.0,24.4
35.12478852272034,1.7,24.3
35.424875259399414,1.7,24.3
35.72480487823486,0.0,24.3
36.02482056617737,1.7,24.3
36.32478880882263,1.7,24.3
36.62484073638916,1.7,24.3
36.924811124801636,1.7,24.3
37.22481560707092,0.0,24.3
37.52483797073364,1.6,24.3
37.82504320144653,0.0,24.3
38.12482571601868,1.7,24.3
38.42479205131531,3.3,24.3
38.724892377853394,0.0,24.3
39.02488684654236,1.7,24.3
39.3248827457428,5.1,24.3
39.62477779388428,1.7,24.3
39.92480254173279,0.0,24.3
40.22482109069824,1.7,24.3
40.52480125427246,1.7,24.3
40.82479953765869,1.7,24.3
41.12479758262634,0.0,24.3
41.42477583885193,1.7,24.3
41.72494459152222,1.7,24.3
42.024773359298706,0.0,24.3
42.324742794036865,1.7,24.3
42.62479543685913,0.0,24.3
42.924797773361206,3.3,24.3
43.224799394607544,0.0,24.3
43.52478885650635,1.7,24.3
43.82483148574829,0.0,24.3
44.1247673034668,1.7,24.3
44.424808740615845,0.0,24.3
44.724820375442505,1.7,24.3
45.02481460571289,0.0,24.3
45.32482433319092,1.7,24.3
45.62489080429077,3.3,24.3
45.9248902797699,0.0,24.3
46.224790811538696,1.7,24.3
46.52482581138611,1.6,24.3
46.82480764389038,0.0,24.3
47.12484574317932,1.7,24.3
47.42478942871094,0.0,24.3
47.72481179237366,0.0,24.3
48.024815797805786,3.3,24.3
48.32481288909912,0.0,24.3
48.62483835220337,1.7,24.3
48.92487382888794,3.3,24.3
49.224820613861084,0.0,24.3
49.52480220794678,1.6,24.3
49.824883222579956,0.0,24.3
50.12476396560669,1.7,24.3
50.424811363220215,1.7,24.3
50.72485947608948,0.0,24.3
51.024805307388306,1.7,24.3
51.32481932640076,3.3,24.3
51.624919176101685,1.7,24.3
51.92485809326172,0.0,24.3
52.22481441497803,1.7,24.3
52.52496290206909,0.0,24.3
52.82482051849365,1.7,24.3
53.124765396118164,0.0,24.3
53.42482781410217,1.7,24.3
53.72478723526001,1.6,24.3
54.02480888366699,0.0,24.3
54.324896812438965,1.7,24.3
54.624825954437256,0.0,24.3
54.92480683326721,3.3,24.1
55.224796295166016,0.0,24.1
55.52477979660034,1.7,24.1
55.824782371520996,0.0,24.1
56.12479209899902,1.7,24.1
56.42478966712952,1.7,24.1
56.72487020492554,0.0,24.1
57.02481651306152,1.7,24.1
57.32484316825867,1.7,24.1
57.624781370162964,1.7,24.1
57.9247362613678,0.0,24.1
58.22475481033325,3.3,24.1
58.524771213531494,0.0,24.1
58.82479119300842,1.7,24.1
59.12480974197388,1.6,24.1
59.424826860427856,0.0,24.1
59.72494697570801,1.7,24.1
60.02485227584839,0.0,24.1
0.320908784866333,32.1,23.8
0.6207995414733887,5.1,23.8
0.9208221435546875,1.7,23.8
1.2209787368774414,6.7,23.8
1.5207934379577637,1.7,23.8
1.8208189010620117,0.0,23.8
2.1209099292755127,0.0,23.8
2.420891523361206,3.3,23.8
2.7209556102752686,1.7,23.8
3.0208213329315186,0.0,23.8
3.3208045959472656,0.0,23.8
3.6207990646362305,1.7,23.8
3.9208154678344727,0.0,23.8
4.220804929733276,3.3,23.8
4.520818710327148,0.0,23.8
4.820810317993164,1.7,23.8
5.1207709312438965,0.0,23.8
5.420810699462891,1.6,23.8
5.720792770385742,0.0,23.8
6.0210559368133545,1.7,23.8
6.321059226989746,1.7,23.8
6.620916128158569,1.7,23.8
6.92090916633606,1.7,23.8
7.220790863037109,0.0,23.8
7.520761489868164,3.3,23.8
7.820693492889404,0.0,23.8
8.120769023895264,1.6,23.8
8.42090892791748,1.7,23.8
8.720804214477539,1.7,23.8
9.020731210708618,0.0,23.8
9.320802927017212,1.7,23.8
9.620763778686523,0.0,23.8
9.920804023742676,1.7,23.8
10.220800161361694,1.7,23.8
10.520768165588379,3.2,23.8
10.820751905441284,0.0,23.8
11.121050119400024,0.0,23.8
11.421013116836548,1.7,23.8
11.72103214263916,0.0,23.8
12.02073621749878,1.7,23.8
12.320878744125366,0.0,23.8
12.620755910873413,1.7,23.8
12.92081093788147,1.6,23.8
13.220768928527832,0.0,23.8
13.520777225494385,0.0,23.8
13.820894718170166,1.7,23.8
14.120749235153198,0.0,23.8
14.420671939849854,3.3,23.8
14.720749855041504,0.0,23.8
15.020724773406982,1.7,23.8
15.320744037628174,0.0,23.8
15.620784044265747,1.7,23.8
15.920765399932861,0.0,23.8
16.22079873085022,1.6,23.8
16.52081036567688,1.7,23.8
16.820712566375732,0.0,23.8
17.120834350585938,1.7,23.8
17.4207763671875,0.0,23.8
17.72075915336609,0.0,23.8
18.020803928375244,1.7,23.8
18.320753812789917,0.0,23.8
18.620773553848267,3.3,23.8
18.920806646347046,0.0,23.8
19.220817804336548,0.0,23.8
19.520718336105347,3.3,23.8
19.820799350738525,0.0,23.8
20.120728492736816,1.6,23.8
20.42073130607605,0.0,23.8
20.720813751220703,1.7,23.8
21.020968437194824,1.7,23.8
21.320759296417236,0.0,23.8
21.62091636657715,0.0,23.8
21.920807123184204,1.7,23.8
22.2207510471344,1.6,23.8
22.520888090133667,1.7,23.8
22.820751667022705,1.7,23.8
23.12097716331482,0.0,23.8
23.42097568511963,1.7,23.8
23.72096061706543,1.7,23.8
24.021090507507324,0.0,23.8
24.320890426635742,5.1,23.8
24.62081813812256,0.0,23.8
24.92078423500061,1.7,23.8
25.220998764038086,11.7,23.8
25.52072310447693,10.0,23.8
25.82076859474182,1.7,23.8
26.120818614959717,0.0,23.8
26.42074179649353,0.0,23.8
26.720745086669922,1.7,23.8
27.02077627182007,1.6,23.8
27.32077717781067,0.0,23.8
27.620795726776123,1.7,23.8
27.920905828475952,1.7,23.8
28.220794677734375,0.0,23.8
28.520769596099854,3.3,23.8
28.82073736190796,0.0,23.8
29.12080216407776,1.7,23.8
29.420820474624634,0.0,23.8
